fid,CD_SETOR,SITUACAO,CD_SIT,CD_TIPO,AREA_KM2,CD_REGIAO,NM_REGIAO,CD_UF,NM_UF,CD_MUN,NM_MUN,CD_DIST,NM_DIST,CD_SUBDIST,NM_SUBDIST,CD_BAIRRO,NM_BAIRRO,CD_NU,NM_NU,CD_FCU,NM_FCU,CD_AGLOM,NM_AGLOM,CD_RGINT,NM_RGINT,CD_RGI,NM_RGI,CD_CONCURB,NM_CONCURB,fid_2,CNES,NOME FANTASIA,NÍVEL DE ATENÇÃO,TURNO DE ATENDIMENTO,latitude,longitude,capacidade/mes,servicos_inferidos,COBERTURA,SITUACAO_COBERTURA,fid_3,CNES_2,NOME FANTASIA_2,NÍVEL DE ATENÇÃO_2,TURNO DE ATENDIMENTO_2,latitude_2,longitude_2,capacidade/mes_2,servicos_inferidos_2,n,distance,feature_x,feature_y,nearest_x,nearest_y
1714,"211130005001997",Urbana,"1","0",0.122383736226883,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,1,2456834,CENTRO DE SAUDE QUEBRA POTE,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.6923404,-44.2155818,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas",Coberto,Coberto,6,2697971,CENTRO DE SAUDE DJALMA MARQUES,AMBULATORIAL - 01 ATENCAO BASICA,"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.52405114289164,-44.2165815325102,3000,"atenção básica; clínica geral; enfermagem",1,488.415798740439,587372.203251433,9721389.61847596,587093.572859487,9720988.47623542
1715,"211130005001998",Urbana,"1","1",0.064542080041233,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,"21113000050",Divinéia,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,1,2456834,CENTRO DE SAUDE QUEBRA POTE,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.6923404,-44.2155818,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas",Coberto,Coberto,40,978841,CENTRO DE SAUDE DIVINEIA,AMBULATORIAL - 01 ATENCAO BASICA,"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.49075695399118,-44.2208932642331,3000,"atenção básica; clínica geral; enfermagem",1,409.806460702458,586361.575784567,9724348.23282281,586616.392334993,9724669.18431581
1716,"211130005001999",Urbana,"1","1",0.042946810145422,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,"21113000050",Divinéia,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,1,2456834,CENTRO DE SAUDE QUEBRA POTE,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.6923404,-44.2155818,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas",Coberto,Coberto,40,978841,CENTRO DE SAUDE DIVINEIA,AMBULATORIAL - 01 ATENCAO BASICA,"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.49075695399118,-44.2208932642331,3000,"atenção básica; clínica geral; enfermagem",1,236.506532374297,586433.336852251,9724519.43108515,586616.392334993,9724669.18431581
1717,"211130005002000",Urbana,"1","1",0.841513810670973,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,"21113000054",Vila Nestor,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,1,2456834,CENTRO DE SAUDE QUEBRA POTE,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.6923404,-44.2155818,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas",Coberto,Coberto,17,2645785,CENTRO DE SAUDE MARIA AYRECILA CIDADE OLIMPICA II,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.59400946830655,-44.1799389916673,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas",1,924.447972515357,592054.834018024,9713010.97983973,591162.498547601,9713252.51961308
1718,"211130005002001",Urbana,"1","1",0.492861987026446,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,"21113000054",Vila Nestor,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,1,2456834,CENTRO DE SAUDE QUEBRA POTE,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.6923404,-44.2155818,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas",Coberto,Coberto,17,2645785,CENTRO DE SAUDE MARIA AYRECILA CIDADE OLIMPICA II,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.59400946830655,-44.1799389916673,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas",1,405.189420249411,591493.577421299,9713018.9275634,591162.498547601,9713252.51961308
1719,"211130005002002",Urbana,"1","0",0.383456981024138,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,1,2456834,CENTRO DE SAUDE QUEBRA POTE,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.6923404,-44.2155818,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas",Coberto,Coberto,56,2456818,CENTRO DE SAUDE YVES PARGA,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.62497403262436,-44.3161231424204,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas",1,695.175221008121,575544.530028875,9709332.34958863,576020.865496373,9709838.682592
1720,"211130005002003",Urbana,"1","0",0.202641060875053,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,1,2456834,CENTRO DE SAUDE QUEBRA POTE,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.6923404,-44.2155818,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas",Coberto,Coberto,56,2456818,CENTRO DE SAUDE YVES PARGA,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.62497403262436,-44.3161231424204,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas",1,566.198725317843,576013.050186529,9709272.53780709,576020.865496373,9709838.682592
1721,"211130005002004",Rural,"5","0",1.914109187049,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,"211130000075",Quebra-Pote,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,1,2456834,CENTRO DE SAUDE QUEBRA POTE,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.6923404,-44.2155818,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas",Coberto,Coberto,1,2456834,CENTRO DE SAUDE QUEBRA POTE,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.6923404,-44.2155818,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas",1,862.682998908521,586995.906279281,9703225.09108934,587193.130663268,9702385.25509406
1722,"211130005002005",Rural,"5","0",1.32708771074708,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,"211130000075",Quebra-Pote,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,1,2456834,CENTRO DE SAUDE QUEBRA POTE,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.6923404,-44.2155818,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas",Coberto,Coberto,1,2456834,CENTRO DE SAUDE QUEBRA POTE,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.6923404,-44.2155818,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas",1,1058.81847535431,586136.546104329,9702453.99833783,587193.130663268,9702385.25509406
1724,"211130005002007",Urbana,"2","0",1.32510226704467,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,1,2456834,CENTRO DE SAUDE QUEBRA POTE,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.6923404,-44.2155818,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas",Coberto,Coberto,62,2645769,UNIDADE DE SAUDE DA FAMILIA VILA SARNEY,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.63367257776153,-44.2706714456456,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas",1,1999.98719591984,583071.387483387,9708792.97246265,581073.053693655,9708874.27958816
1725,"211130005002008",Urbana,"1","1",0.052517067121341,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,"21113000043",Vila Luizão,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,1,2456834,CENTRO DE SAUDE QUEBRA POTE,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.6923404,-44.2155818,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas",Coberto,Coberto,40,978841,CENTRO DE SAUDE DIVINEIA,AMBULATORIAL - 01 ATENCAO BASICA,"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.49075695399118,-44.2208932642331,3000,"atenção básica; clínica geral; enfermagem",1,1224.96964932003,587386.069388154,9725622.1522458,586616.392334993,9724669.18431581
1726,"211130005002009",Urbana,"1","1",0.046198149045925,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,"21113000043",Vila Luizão,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,1,2456834,CENTRO DE SAUDE QUEBRA POTE,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.6923404,-44.2155818,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas",Coberto,Coberto,40,978841,CENTRO DE SAUDE DIVINEIA,AMBULATORIAL - 01 ATENCAO BASICA,"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.49075695399118,-44.2208932642331,3000,"atenção básica; clínica geral; enfermagem",1,1039.54028641414,587441.167082272,9725301.94858735,586616.392334993,9724669.18431581
1727,"211130005002010",Urbana,"1","1",0.057791517638321,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,"21113000079",João de Deus,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,1,2456834,CENTRO DE SAUDE QUEBRA POTE,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.6923404,-44.2155818,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas",Coberto,Coberto,26,2455803,CENTRO DE SAUDE JOAO DE DEUS,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.55908973499725,-44.2300522853364,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas",1,391.192462108731,585529.057805417,9717501.95507506,585593.613656375,9717116.12598787
1728,"211130005002011",Urbana,"1","1",0.042408279483955,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,"21113000079",João de Deus,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,1,2456834,CENTRO DE SAUDE QUEBRA POTE,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.6923404,-44.2155818,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas",Coberto,Coberto,26,2455803,CENTRO DE SAUDE JOAO DE DEUS,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.55908973499725,-44.2300522853364,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas",1,38.0945022475599,585560.270900289,9717134.55020341,585593.613656375,9717116.12598787
1729,"211130005002012",Urbana,"1","0",0.230298311107094,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,1,2456834,CENTRO DE SAUDE QUEBRA POTE,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.6923404,-44.2155818,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas",Coberto,Coberto,19,9904638,UNIDADE BASICA DE SAUDE CINTRA,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.54448390513554,-44.2378762526171,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas",1,842.796857822546,585293.867086189,9718109.58965636,584724.742712851,9718731.20367746
1730,"211130005002013",Urbana,"1","6",0.001705179548059,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,1,2456834,CENTRO DE SAUDE QUEBRA POTE,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.6923404,-44.2155818,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas",Coberto,Coberto,19,9904638,UNIDADE BASICA DE SAUDE CINTRA,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.54448390513554,-44.2378762526171,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas",1,705.716773575027,585150.890855604,9718168.67907805,584724.742712851,9718731.20367746
1731,"211130005002014",Urbana,"1","1",0.045780861311634,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,"21113000043",Vila Luizão,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,1,2456834,CENTRO DE SAUDE QUEBRA POTE,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.6923404,-44.2155818,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas",Coberto,Coberto,40,978841,CENTRO DE SAUDE DIVINEIA,AMBULATORIAL - 01 ATENCAO BASICA,"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.49075695399118,-44.2208932642331,3000,"atenção básica; clínica geral; enfermagem",1,1451.60680101795,588032.977817557,9724352.24918783,586616.392334993,9724669.18431581
1732,"211130005002015",Urbana,"1","1",0.045583414972018,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,"21113000043",Vila Luizão,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,1,2456834,CENTRO DE SAUDE QUEBRA POTE,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.6923404,-44.2155818,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas",Coberto,Coberto,40,978841,CENTRO DE SAUDE DIVINEIA,AMBULATORIAL - 01 ATENCAO BASICA,"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.49075695399118,-44.2208932642331,3000,"atenção básica; clínica geral; enfermagem",1,1402.64401351957,588002.49039505,9724454.37650272,586616.392334993,9724669.18431581
1733,"211130005002016",Urbana,"1","0",0.034192462396253,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,1,2456834,CENTRO DE SAUDE QUEBRA POTE,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.6923404,-44.2155818,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas",Coberto,Coberto,40,978841,CENTRO DE SAUDE DIVINEIA,AMBULATORIAL - 01 ATENCAO BASICA,"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.49075695399118,-44.2208932642331,3000,"atenção básica; clínica geral; enfermagem",1,1152.85288655303,587435.408269318,9723857.83810281,586616.392334993,9724669.18431581
1734,"211130005002017",Urbana,"1","1",0.058450515684752,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,"21113000043",Vila Luizão,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,1,2456834,CENTRO DE SAUDE QUEBRA POTE,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.6923404,-44.2155818,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas",Coberto,Coberto,40,978841,CENTRO DE SAUDE DIVINEIA,AMBULATORIAL - 01 ATENCAO BASICA,"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.49075695399118,-44.2208932642331,3000,"atenção básica; clínica geral; enfermagem",1,1166.99955280062,587735.399550333,9724337.95809666,586616.392334993,9724669.18431581
1735,"211130005002018",Urbana,"1","1",0.028823945872909,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,"21113000043",Vila Luizão,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,1,2456834,CENTRO DE SAUDE QUEBRA POTE,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.6923404,-44.2155818,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas",Coberto,Coberto,40,978841,CENTRO DE SAUDE DIVINEIA,AMBULATORIAL - 01 ATENCAO BASICA,"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.49075695399118,-44.2208932642331,3000,"atenção básica; clínica geral; enfermagem",1,1098.19703878738,587703.711779715,9724514.99883942,586616.392334993,9724669.18431581
1736,"211130005002019",Urbana,"1","0",0.106701864888391,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,1,2456834,CENTRO DE SAUDE QUEBRA POTE,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.6923404,-44.2155818,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas",Coberto,Coberto,40,978841,CENTRO DE SAUDE DIVINEIA,AMBULATORIAL - 01 ATENCAO BASICA,"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.49075695399118,-44.2208932642331,3000,"atenção básica; clínica geral; enfermagem",1,1031.45247383879,587385.071311754,9723981.41485119,586616.392334993,9724669.18431581
772,"211130005000964",Rural,"8","0",37.8903394153103,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,,,,,,,,,,,Descoberto,,,,,,,,,,,,,,,
1622,"211130005001905",Rural,"5","0",0.517904152653628,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,"211130000129",Arraial,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,,,,,,,,,,,Descoberto,,,,,,,,,,,,,,,
1623,"211130005001906",Rural,"8","0",4.44239027979548,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,,,,,,,,,,,Descoberto,,,,,,,,,,,,,,,
1624,"211130005001907",Rural,"7","0",0.645233493253452,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,"211130000129",Arraial,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,,,,,,,,,,,Descoberto,,,,,,,,,,,,,,,
1628,"211130005001911",Rural,"8","0",4.46471390377334,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,,,,,,,,,,,Descoberto,,,,,,,,,,,,,,,
1629,"211130005001912",Rural,"5","0",0.267697082119453,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,"211130000134",Taim,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,,,,,,,,,,,Coberto,16,2456923,CENTRO DE SAUDE DE PEDRINHAS II,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.69177862368565,-44.3043424472497,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas",1,4488.26168189497,573428.601876671,9704678.69312391,577326.332000641,9702453.34083587
1630,"211130005001913",Urbana,"2","0",5.30336958353442,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,,,,,,,,,,,Coberto,32,2309270,CENTRO DE SAUDE LAURA VASCONCELOS,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.75745333124619,-44.3519567383654,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas",1,4498.07346409528,576421.233678957,9696169.29976903,572029.592244638,9695196.59714193
