"CD_SETOR";"AREA_KM2";"POPULACAO";"POPULACAO_INFANTIL";"POPULACAO_IDOSA";"POPULACAO_ADULTA";"POPULACAO_EQUIVALENTE";"CNES";"NOME FANTASIA";"NIVEL_REFERENCIA";"PESO_COMPLEXIDADE";"CAPACIDADE/MES";"INDICE_SOBRECARGA";"CLASSIFICACAO"
"211130005001817";"0.0586783";"507";"27";"38.0";"442";"550.9";"6120520";"CENTRO DE SAUDE JANAINA";"II";"1.0";"6000";"2.9588";"Sobrecarregado"
"211130005001818";"0.0514899";"699";"44";"69.0";"586";"776.2";"2645785";"CENTRO DE SAUDE MARIA AYRECILA CIDADE OLIMPICA II";"II";"1.0";"6000";"2.2464";"Sobrecarregado"
"211130005001819";"0.3760786";"373";"32";"46.0";"295";"425.8";"2702878";"CENTRO DE SAUDE SANTA BARBARA";"II";"1.0";"6000";"3.2707";"Sobrecarregado"
"211130005001820";"0.0260422";"1162";"82";"19.0";"1061";"1218.2";"2702878";"CENTRO DE SAUDE SANTA BARBARA";"II";"1.0";"6000";"3.2707";"Sobrecarregado"
"211130005001821";"0.0642389";"679";"53";"26.0";"600";"726.3";"2530562";"CENTRO DE SAUDE NAZARE NEIVA";"II";"1.0";"6000";"3.8371";"Sobrecarregado"
"211130005001822";"0.0581359";"517";"40";"21.0";"456";"553.8";"2530562";"CENTRO DE SAUDE NAZARE NEIVA";"II";"1.0";"6000";"3.8371";"Sobrecarregado"
"211130005001823";"0.0907674";"676";"51";"58.0";"567";"747.9";"2308479";"CENTRO DE SAUDE THALLES RIBEIRO GONCALVES";"II";"1.0";"6000";"1.2086";"Sobrecarregado"
"211130005001824";"0.090611";"838";"58";"60.0";"720";"915";"2645769";"UNIDADE DE SAUDE DA FAMILIA VILA SARNEY";"II";"1.0";"6000";"2.4627";"Sobrecarregado"
"211130005001825";"0.070557";"571";"39";"38.0";"494";"620.9";"2308479";"CENTRO DE SAUDE THALLES RIBEIRO GONCALVES";"II";"1.0";"6000";"1.2086";"Sobrecarregado"
"211130005001826";"0.122107";"528";"29";"64.0";"435";"593.7";"2308479";"CENTRO DE SAUDE THALLES RIBEIRO GONCALVES";"II";"1.0";"6000";"1.2086";"Sobrecarregado"
"211130005001827";"0.0832349";"620";"33";"94.0";"493";"711.7";"2308479";"CENTRO DE SAUDE THALLES RIBEIRO GONCALVES";"II";"1.0";"6000";"1.2086";"Sobrecarregado"
"211130005001828";"0.0830402";"850";"71";"67.0";"712";"939.1";"2645769";"UNIDADE DE SAUDE DA FAMILIA VILA SARNEY";"II";"1.0";"6000";"2.4627";"Sobrecarregado"
"211130005001829";"0.2517072";"651";"58";"40.0";"553";"712";"2458721";"CENTRO DE SAUDE MARACANA";"II";"1.0";"6000";"0.4696";"Adequado"
"211130005001830";"0.2094972";"708";"72";"44.0";"592";"779.2";"2698005";"CENTRO DE SAUDE DR JOSE RIBAMAR FRAZAO CORREA";"II";"1.0";"6000";"1.8922";"Sobrecarregado"
"211130005001831";"1.4748972";"440";"38";"39.0";"363";"490.2";"2698005";"CENTRO DE SAUDE DR JOSE RIBAMAR FRAZAO CORREA";"II";"1.0";"6000";"1.8922";"Sobrecarregado"
"211130005001832";"0.6906782";"421";"26";"50.0";"345";"474";"2309440";"CENTRO DE SAUDE ITAPERA";"II";"1.0";"6000";"1.0137";"Em risco"
"211130005001833";"0.1652195";"279";"27";"16.0";"236";"305.3";"2309262";"CENTRO DE SAUDE DE PEDRINHAS I";"II";"1.0";"6000";"0.6638";"Adequado"
"211130005001834";"0.0166833";"X";"X";"";"";"";"2309262";"CENTRO DE SAUDE DE PEDRINHAS I";"II";"1.0";"6000";"0.6638";"Adequado"
"211130005001835";"1.6759236";"132";"12";"";"";"";"2456923";"CENTRO DE SAUDE DE PEDRINHAS II";"II";"1.0";"6000";"1.1259";"Sobrecarregado"
"211130005001836";"0.042845";"X";"X";"";"";"";"2456923";"CENTRO DE SAUDE DE PEDRINHAS II";"II";"1.0";"6000";"1.1259";"Sobrecarregado"
"211130005001837";"0.0494994";"951";"56";"84.0";"811";"1046.2";"2310058";"CLINICA DA FAMILIA DO TURU";"II";"1.0";"6000";"4.7302";"Sobrecarregado"
"211130005001838";"0.0444721";"207";"5";"36.0";"166";"238.3";"2310058";"CLINICA DA FAMILIA DO TURU";"II";"1.0";"6000";"4.7302";"Sobrecarregado"
"211130005001839";"0.027954";"572";"36";"31.0";"505";"614.8";"3365816";"CENTRO DE SAUDE DR ANTONIO GUANARE";"II";"1.0";"6000";"8.1945";"Sobrecarregado"
"211130005001840";"0.0271904";"512";"30";"29.0";"453";"550.2";"3365816";"CENTRO DE SAUDE DR ANTONIO GUANARE";"II";"1.0";"6000";"8.1945";"Sobrecarregado"
"211130005001841";"0.0326258";"649";"40";"101.0";"508";"749.8";"2464624";"CLINICA DA FAMILIA DO ANJO DA GUARDA";"II";"1.0";"6000";"4.2240";"Sobrecarregado"
"211130005001842";"0.0298007";"506";"29";"63.0";"414";"570.9";"2464624";"CLINICA DA FAMILIA DO ANJO DA GUARDA";"II";"1.0";"6000";"4.2240";"Sobrecarregado"
"211130005001843";"16.2494251";"928";"91";"102.0";"735";"1055.1";"2464624";"CLINICA DA FAMILIA DO ANJO DA GUARDA";"II";"1.0";"6000";"4.2240";"Sobrecarregado"
"211130005001844";"0.0713701";"370";"23";"17.0";"330";"395.1";"2464624";"CLINICA DA FAMILIA DO ANJO DA GUARDA";"II";"1.0";"6000";"4.2240";"Sobrecarregado"
"211130005001845";"0.0524022";"868";"64";"127.0";"677";"1001.6";"2464624";"CLINICA DA FAMILIA DO ANJO DA GUARDA";"II";"1.0";"6000";"4.2240";"Sobrecarregado"
"211130005001846";"0.0417147";"421";"36";"40.0";"345";"471";"2464624";"CLINICA DA FAMILIA DO ANJO DA GUARDA";"II";"1.0";"6000";"4.2240";"Sobrecarregado"
"211130005001847";"0.0671997";"790";"70";"61.0";"659";"873.8";"2309297";"CENTRO DE SAUDE SAO RAIMUNDO";"I";"0.8";"3000";"12.0308";"Sobrecarregado"
"211130005001848";"0.0182951";"344";"26";"27.0";"291";"378.6";"2309297";"CENTRO DE SAUDE SAO RAIMUNDO";"I";"0.8";"3000";"12.0308";"Sobrecarregado"
"211130005001849";"0.0519223";"768";"54";"107.0";"607";"880.6";"3365816";"CENTRO DE SAUDE DR ANTONIO GUANARE";"II";"1.0";"6000";"8.1945";"Sobrecarregado"
"211130005001850";"0.0306275";"439";"27";"53.0";"359";"494.9";"3365816";"CENTRO DE SAUDE DR ANTONIO GUANARE";"II";"1.0";"6000";"8.1945";"Sobrecarregado"
"211130005001851";"0.0394922";"592";"44";"66.0";"482";"666.8";"3365816";"CENTRO DE SAUDE DR ANTONIO GUANARE";"II";"1.0";"6000";"8.1945";"Sobrecarregado"
"211130005001852";"0.0255332";"530";"30";"72.0";"428";"602.6";"3365816";"CENTRO DE SAUDE DR ANTONIO GUANARE";"II";"1.0";"6000";"8.1945";"Sobrecarregado"
"211130005001853";"0.0363632";"594";"42";"61.0";"491";"663.8";"3365816";"CENTRO DE SAUDE DR ANTONIO GUANARE";"II";"1.0";"6000";"8.1945";"Sobrecarregado"
"211130005001854";"0.0324694";"547";"28";"60.0";"459";"609";"3365816";"CENTRO DE SAUDE DR ANTONIO GUANARE";"II";"1.0";"6000";"8.1945";"Sobrecarregado"
"211130005001855";"0.1413674";"705";"51";"75.0";"579";"790.5";"3226387";"CENTRO DE SAUDE DA VILA LOBAO";"I";"0.8";"3000";"4.7487";"Sobrecarregado"
"211130005001856";"0.0716375";"337";"13";"37.0";"287";"373.1";"2645815";"UNIDADE DE SAUDE DA FAMILIA PIRAPORA";"II";"1.0";"6000";"2.2066";"Sobrecarregado"
"211130005001857";"0.0592839";"524";"40";"41.0";"443";"576.8";"2456869";"CENTRO DE SAUDE VILA BACANGA EMBRIAO";"I";"0.8";"3000";"8.6153";"Sobrecarregado"
"211130005001858";"0.0434726";"598";"34";"76.0";"488";"675.8";"2456869";"CENTRO DE SAUDE VILA BACANGA EMBRIAO";"I";"0.8";"3000";"8.6153";"Sobrecarregado"
"211130005001859";"0.066083";"673";"55";"97.0";"521";"778.1";"2309297";"CENTRO DE SAUDE SAO RAIMUNDO";"I";"0.8";"3000";"12.0308";"Sobrecarregado"
"211130005001860";"0.0627225";"713";"41";"51.0";"621";"774.3";"2456869";"CENTRO DE SAUDE VILA BACANGA EMBRIAO";"I";"0.8";"3000";"8.6153";"Sobrecarregado"
"211130005001861";"0.158693";"828";"41";"112.0";"675";"938.1";"2464624";"CLINICA DA FAMILIA DO ANJO DA GUARDA";"II";"1.0";"6000";"4.2240";"Sobrecarregado"
"211130005001862";"0.046917";"276";"19";"31.0";"226";"310.3";"3376265";"CENTRO DE SAUDE VILA EMBRATEL";"II";"1.0";"6000";"3.7942";"Sobrecarregado"
"211130005001863";"0.0347019";"678";"41";"97.0";"540";"776.1";"2464624";"CLINICA DA FAMILIA DO ANJO DA GUARDA";"II";"1.0";"6000";"4.2240";"Sobrecarregado"
"211130005001864";"0.0290916";"507";"25";"54.0";"428";"562.7";"2464624";"CLINICA DA FAMILIA DO ANJO DA GUARDA";"II";"1.0";"6000";"4.2240";"Sobrecarregado"
"211130005001865";"0.0436512";"713";"34";"105.0";"574";"814";"2309297";"CENTRO DE SAUDE SAO RAIMUNDO";"I";"0.8";"3000";"12.0308";"Sobrecarregado"
"211130005001866";"0.0312209";"430";"23";"71.0";"336";"498.3";"2464624";"CLINICA DA FAMILIA DO ANJO DA GUARDA";"II";"1.0";"6000";"4.2240";"Sobrecarregado"
"211130005001868";"0.2623554";"885";"42";"93.0";"750";"980.4";"2456869";"CENTRO DE SAUDE VILA BACANGA EMBRIAO";"I";"0.8";"3000";"8.6153";"Sobrecarregado"
"211130005001869";"0.5319272";"747";"52";"70.0";"625";"829";"2309270";"CENTRO DE SAUDE LAURA VASCONCELOS";"II";"1.0";"6000";"0.9241";"Em risco"
"211130005001870";"0.4506344";"371";"33";"34.0";"304";"414.7";"2309270";"CENTRO DE SAUDE LAURA VASCONCELOS";"II";"1.0";"6000";"0.9241";"Em risco"
"211130005001871";"0.9561523";"233";"11";"33.0";"189";"264.9";"2456834";"CENTRO DE SAUDE QUEBRA POTE";"II";"1.0";"6000";"0.9356";"Em risco"
"211130005001872";"0.3386195";"582";"54";"60.0";"468";"657";"2456834";"CENTRO DE SAUDE QUEBRA POTE";"II";"1.0";"6000";"0.9356";"Em risco"
"211130005001873";"11.3883733";"X";"X";"";"";"";"2456834";"CENTRO DE SAUDE QUEBRA POTE";"II";"1.0";"6000";"0.9356";"Em risco"
"211130005001875";"1.0913749";"385";"34";"35.0";"316";"430";"7261136";"CENTRO DE SAUDE COQUILHO";"I";"0.8";"3000";"1.8192";"Sobrecarregado"
"211130005001876";"0.3586236";"334";"37";"22.0";"275";"370.1";"7261136";"CENTRO DE SAUDE COQUILHO";"I";"0.8";"3000";"1.8192";"Sobrecarregado"
"211130005001877";"0.0971589";"562";"39";"68.0";"455";"635.9";"2697971";"CENTRO DE SAUDE DJALMA MARQUES";"I";"0.8";"3000";"6.9379";"Sobrecarregado"
"211130005001878";"0.0408871";"732";"58";"24.0";"650";"780.2";"2697971";"CENTRO DE SAUDE DJALMA MARQUES";"I";"0.8";"3000";"6.9379";"Sobrecarregado"
"211130005001879";"0.4589117";"33";"4";"";"";"";"3827402";"CENTRO DE SAUDE GAPARA";"II";"1.0";"6000";"1.6667";"Sobrecarregado"
"211130005001880";"0.1172697";"583";"45";"43.0";"495";"639.9";"3827402";"CENTRO DE SAUDE GAPARA";"II";"1.0";"6000";"1.6667";"Sobrecarregado"
"211130005001881";"0.3676723";"479";"30";"45.0";"404";"530";"2697971";"CENTRO DE SAUDE DJALMA MARQUES";"I";"0.8";"3000";"6.9379";"Sobrecarregado"
"211130005001882";"0.1529812";"714";"40";"65.0";"609";"786";"2309289";"CENTRO DE SAUDE COHAB ANIL";"II";"1.0";"6000";"2.2815";"Sobrecarregado"
"211130005001883";"0.1570626";"555";"33";"85.0";"437";"639.5";"2309289";"CENTRO DE SAUDE COHAB ANIL";"II";"1.0";"6000";"2.2815";"Sobrecarregado"
"211130005001884";"0.0907315";"268";"14";"33.0";"221";"301.4";"2309289";"CENTRO DE SAUDE COHAB ANIL";"II";"1.0";"6000";"2.2815";"Sobrecarregado"
"211130005001885";"0.1639437";"310";"24";"14.0";"272";"333.2";"3827402";"CENTRO DE SAUDE GAPARA";"II";"1.0";"6000";"1.6667";"Sobrecarregado"
"211130005001886";"0.1106254";"752";"58";"54.0";"640";"824.2";"3827402";"CENTRO DE SAUDE GAPARA";"II";"1.0";"6000";"1.6667";"Sobrecarregado"
"211130005001887";"0.3274204";"741";"56";"55.0";"630";"813";"3376265";"CENTRO DE SAUDE VILA EMBRATEL";"II";"1.0";"6000";"3.7942";"Sobrecarregado"
"211130005001888";"0.0883978";"542";"35";"45.0";"462";"595.5";"3376265";"CENTRO DE SAUDE VILA EMBRATEL";"II";"1.0";"6000";"3.7942";"Sobrecarregado"
"211130005001889";"0.1504077";"704";"54";"64.0";"586";"782.2";"3376265";"CENTRO DE SAUDE VILA EMBRATEL";"II";"1.0";"6000";"3.7942";"Sobrecarregado"
"211130005001890";"0.0599594";"669";"35";"94.0";"540";"761.7";"3376265";"CENTRO DE SAUDE VILA EMBRATEL";"II";"1.0";"6000";"3.7942";"Sobrecarregado"
"211130005001891";"0.7225632";"522";"48";"41.0";"433";"578.8";"2456818";"CENTRO DE SAUDE YVES PARGA";"II";"1.0";"6000";"1.2619";"Sobrecarregado"
"211130005001892";"0.059968";"508";"35";"58.0";"415";"571.9";"2645890";"CENTRO DE SAUDE IPEM SAO CRISTOVAO";"II";"1.0";"6000";"6.9808";"Sobrecarregado"
"211130005001893";"0.3171794";"614";"40";"58.0";"516";"680.4";"2456818";"CENTRO DE SAUDE YVES PARGA";"II";"1.0";"6000";"1.2619";"Sobrecarregado"
"211130005001894";"0.0867966";"634";"37";"92.0";"505";"726.1";"2645890";"CENTRO DE SAUDE IPEM SAO CRISTOVAO";"II";"1.0";"6000";"6.9808";"Sobrecarregado"
"211130005001895";"0.5639655";"530";"32";"42.0";"456";"579.6";"2455765";"CLINICA DA FAMILIA DO SACAVEM";"I";"0.8";"3000";"10.0696";"Sobrecarregado"
"211130005001896";"0.162656";"824";"63";"78.0";"683";"917.9";"2455765";"CLINICA DA FAMILIA DO SACAVEM";"I";"0.8";"3000";"10.0696";"Sobrecarregado"
"211130005001897";"0.1004517";"918";"62";"100.0";"756";"1029";"2455765";"CLINICA DA FAMILIA DO SACAVEM";"I";"0.8";"3000";"10.0696";"Sobrecarregado"
"211130005001898";"0.0720162";"321";"29";"10.0";"282";"343.5";"2455765";"CLINICA DA FAMILIA DO SACAVEM";"I";"0.8";"3000";"10.0696";"Sobrecarregado"
"211130005001899";"0.0327108";"734";"69";"45.0";"620";"804.5";"3365816";"CENTRO DE SAUDE DR ANTONIO GUANARE";"II";"1.0";"6000";"8.1945";"Sobrecarregado"
"211130005001900";"0.0256241";"384";"20";"20.0";"344";"410";"2455765";"CLINICA DA FAMILIA DO SACAVEM";"I";"0.8";"3000";"10.0696";"Sobrecarregado"
"211130005001901";"5.1284978";"110";"7";"10.0";"93";"121.5";"2309440";"CENTRO DE SAUDE ITAPERA";"II";"1.0";"6000";"1.0137";"Em risco"
"211130005001902";"1.555651";"101";"6";"8.0";"87";"110.4";"2309440";"CENTRO DE SAUDE ITAPERA";"II";"1.0";"6000";"1.0137";"Em risco"
"211130005001903";"0.8413177";"188";"11";"32.0";"145";"219.1";"";"";"";"";"";"";"Sem associação"
"211130005001904";"5.749728";"428";"31";"52.0";"345";"485.1";"2456834";"CENTRO DE SAUDE QUEBRA POTE";"II";"1.0";"6000";"0.9356";"Em risco"
"211130005001905";"0.5179042";"286";"17";"68.0";"201";"348.9";"2456834";"CENTRO DE SAUDE QUEBRA POTE";"II";"1.0";"6000";"0.9356";"Em risco"
"211130005001906";"4.4423903";"130";"11";"20.0";"99";"151.5";"2309440";"CENTRO DE SAUDE ITAPERA";"II";"1.0";"6000";"1.0137";"Em risco"
"211130005001907";"0.6452335";"277";"20";"49.0";"208";"326.2";"2456834";"CENTRO DE SAUDE QUEBRA POTE";"II";"1.0";"6000";"0.9356";"Em risco"
"211130005001908";"30.4634505";"232";"18";"40.0";"174";"273";"2645866";"CENTRO DE SAUDE COQUEIRO";"I";"0.8";"3000";"2.2883";"Sobrecarregado"
"211130005001909";"0.4493907";"267";"22";"25.0";"220";"298";"2645866";"CENTRO DE SAUDE COQUEIRO";"I";"0.8";"3000";"2.2883";"Sobrecarregado"
"211130005001910";"4.4055144";"389";"39";"39.0";"311";"439.7";"2881314";"CLINICA DA FAMILIA MORADA DO SOL";"II";"1.0";"6000";"2.1230";"Sobrecarregado"
"211130005001911";"4.4647139";"307";"30";"32.0";"245";"347.6";"2456923";"CENTRO DE SAUDE DE PEDRINHAS II";"II";"1.0";"6000";"1.1259";"Sobrecarregado"
"211130005001912";"0.2676971";"256";"25";"19.0";"212";"283.7";"2456923";"CENTRO DE SAUDE DE PEDRINHAS II";"II";"1.0";"6000";"1.1259";"Sobrecarregado"
"211130005001913";"5.3033696";"286";"24";"41.0";"221";"330.8";"2309270";"CENTRO DE SAUDE LAURA VASCONCELOS";"II";"1.0";"6000";"0.9241";"Em risco"
"211130005001914";"9.6846999";"776";"82";"78.0";"616";"879.4";"7261136";"CENTRO DE SAUDE COQUILHO";"I";"0.8";"3000";"1.8192";"Sobrecarregado"
"211130005001915";"1.4018087";"683";"54";"65.0";"564";"762";"2309270";"CENTRO DE SAUDE LAURA VASCONCELOS";"II";"1.0";"6000";"0.9241";"Em risco"
"211130005001916";"1.2730955";"710";"54";"29.0";"627";"760.2";"2456923";"CENTRO DE SAUDE DE PEDRINHAS II";"II";"1.0";"6000";"1.1259";"Sobrecarregado"
"211130005001917";"0.2359158";"693";"58";"61.0";"574";"770.8";"2456923";"CENTRO DE SAUDE DE PEDRINHAS II";"II";"1.0";"6000";"1.1259";"Sobrecarregado"
"211130005001918";"4.6491996";"536";"46";"68.0";"422";"613.4";"7261136";"CENTRO DE SAUDE COQUILHO";"I";"0.8";"3000";"1.8192";"Sobrecarregado"
"211130005001919";"0.1324083";"645";"48";"109.0";"488";"756.2";"2645890";"CENTRO DE SAUDE IPEM SAO CRISTOVAO";"II";"1.0";"6000";"6.9808";"Sobrecarregado"
"211130005001920";"0.0457926";"493";"22";"98.0";"373";"582.4";"2645807";"CENTRO DE SAUDE SANTA EFIGENIA";"II";"1.0";"6000";"8.1753";"Sobrecarregado"
"211130005001921";"1.7250729";"234";"20";"26.0";"188";"264.8";"2645866";"CENTRO DE SAUDE COQUEIRO";"I";"0.8";"3000";"2.2883";"Sobrecarregado"
"211130005001922";"0.3269128";"646";"45";"46.0";"555";"705.3";"2645866";"CENTRO DE SAUDE COQUEIRO";"I";"0.8";"3000";"2.2883";"Sobrecarregado"
"211130005001923";"0.1041055";"847";"65";"72.0";"710";"937.1";"3365816";"CENTRO DE SAUDE DR ANTONIO GUANARE";"II";"1.0";"6000";"8.1945";"Sobrecarregado"
"211130005001924";"0.0268345";"377";"22";"31.0";"324";"412.8";"3365816";"CENTRO DE SAUDE DR ANTONIO GUANARE";"II";"1.0";"6000";"8.1945";"Sobrecarregado"
"211130005001925";"0.3905158";"745";"60";"60.0";"625";"823";"2455765";"CLINICA DA FAMILIA DO SACAVEM";"I";"0.8";"3000";"10.0696";"Sobrecarregado"
"211130005001926";"0.1179242";"506";"35";"22.0";"449";"541.1";"3365816";"CENTRO DE SAUDE DR ANTONIO GUANARE";"II";"1.0";"6000";"8.1945";"Sobrecarregado"
"211130005001927";"0.060288";"688";"52";"52.0";"584";"755.6";"7071116";"CENTRO DE SAUDE DRA VALDECY ELEOTERIA MARTINS";"I";"0.8";"3000";"8.1458";"Sobrecarregado"
"211130005001928";"0.0414816";"484";"39";"37.0";"408";"533.1";"7071116";"CENTRO DE SAUDE DRA VALDECY ELEOTERIA MARTINS";"I";"0.8";"3000";"8.1458";"Sobrecarregado"
"211130005001929";"0.2076809";"321";"28";"12.0";"281";"344.6";"7071116";"CENTRO DE SAUDE DRA VALDECY ELEOTERIA MARTINS";"I";"0.8";"3000";"8.1458";"Sobrecarregado"
"211130005001930";"0.1140082";"892";"69";"63.0";"760";"976.9";"7071116";"CENTRO DE SAUDE DRA VALDECY ELEOTERIA MARTINS";"I";"0.8";"3000";"8.1458";"Sobrecarregado"
"211130005001931";"0.1325107";"899";"46";"95.0";"758";"998";"7071116";"CENTRO DE SAUDE DRA VALDECY ELEOTERIA MARTINS";"I";"0.8";"3000";"8.1458";"Sobrecarregado"
"211130005001932";"0.0524759";"353";"21";"25.0";"307";"383.5";"3376265";"CENTRO DE SAUDE VILA EMBRATEL";"II";"1.0";"6000";"3.7942";"Sobrecarregado"
"211130005001933";"0.6175033";"606";"51";"40.0";"515";"663.5";"7071116";"CENTRO DE SAUDE DRA VALDECY ELEOTERIA MARTINS";"I";"0.8";"3000";"8.1458";"Sobrecarregado"
"211130005001934";"0.1046306";"873";"61";"50.0";"762";"943.5";"3376265";"CENTRO DE SAUDE VILA EMBRATEL";"II";"1.0";"6000";"3.7942";"Sobrecarregado"
"211130005001935";"0.2000049";"531";"22";"64.0";"445";"593.2";"2456818";"CENTRO DE SAUDE YVES PARGA";"II";"1.0";"6000";"1.2619";"Sobrecarregado"
"211130005001936";"0.1286106";"629";"26";"88.0";"515";"712.4";"2456818";"CENTRO DE SAUDE YVES PARGA";"II";"1.0";"6000";"1.2619";"Sobrecarregado"
"211130005001937";"0.0560726";"608";"48";"50.0";"510";"672";"2645785";"CENTRO DE SAUDE MARIA AYRECILA CIDADE OLIMPICA II";"II";"1.0";"6000";"2.2464";"Sobrecarregado"
"211130005001938";"0.0587736";"504";"34";"29.0";"441";"544.2";"2645750";"CENTRO DE SAUDE JAILSON ALVES VIANA OLIMPICA III";"II";"1.0";"6000";"1.3243";"Sobrecarregado"
"211130005001939";"0.0684157";"621";"33";"36.0";"552";"666.3";"2645793";"U S F ANTONIO CARLOS SOUSA REIS OLIMPICA I";"II";"1.0";"6000";"1.4474";"Sobrecarregado"
"211130005001940";"0.0671729";"476";"26";"42.0";"408";"522.6";"2645793";"U S F ANTONIO CARLOS SOUSA REIS OLIMPICA I";"II";"1.0";"6000";"1.4474";"Sobrecarregado"
"211130005001941";"0.0893012";"652";"55";"31.0";"566";"704.3";"2645750";"CENTRO DE SAUDE JAILSON ALVES VIANA OLIMPICA III";"II";"1.0";"6000";"1.3243";"Sobrecarregado"
"211130005001942";"0.0555049";"429";"29";"32.0";"368";"469.1";"2645785";"CENTRO DE SAUDE MARIA AYRECILA CIDADE OLIMPICA II";"II";"1.0";"6000";"2.2464";"Sobrecarregado"
"211130005001943";"0.288495";"333";"17";"57.0";"259";"387.1";"9784950";"PROCURADORIA GERAL DA JUSTICA UNIDADE CONSULTORIO MEDICO";"II";"1.0";"6000";"6.1492";"Sobrecarregado"
"211130005001944";"0.0541079";"732";"36";"182.0";"514";"895.6";"9784950";"PROCURADORIA GERAL DA JUSTICA UNIDADE CONSULTORIO MEDICO";"II";"1.0";"6000";"6.1492";"Sobrecarregado"
"211130005001945";"0.0522044";"805";"47";"181.0";"577";"973.3";"9784950";"PROCURADORIA GERAL DA JUSTICA UNIDADE CONSULTORIO MEDICO";"II";"1.0";"6000";"6.1492";"Sobrecarregado"
"211130005001946";"0.0390178";"484";"19";"89.0";"376";"564.7";"9784950";"PROCURADORIA GERAL DA JUSTICA UNIDADE CONSULTORIO MEDICO";"II";"1.0";"6000";"6.1492";"Sobrecarregado"
"211130005001947";"0.0229137";"483";"25";"82.0";"376";"561.1";"9784950";"PROCURADORIA GERAL DA JUSTICA UNIDADE CONSULTORIO MEDICO";"II";"1.0";"6000";"6.1492";"Sobrecarregado"
"211130005001948";"0.0200575";"562";"26";"84.0";"452";"642.2";"9784950";"PROCURADORIA GERAL DA JUSTICA UNIDADE CONSULTORIO MEDICO";"II";"1.0";"6000";"6.1492";"Sobrecarregado"
"211130005001949";"0.0502535";"420";"25";"120.0";"275";"528.5";"9784950";"PROCURADORIA GERAL DA JUSTICA UNIDADE CONSULTORIO MEDICO";"II";"1.0";"6000";"6.1492";"Sobrecarregado"
"211130005001950";"0.0500256";"585";"33";"87.0";"465";"671.1";"9784950";"PROCURADORIA GERAL DA JUSTICA UNIDADE CONSULTORIO MEDICO";"II";"1.0";"6000";"6.1492";"Sobrecarregado"
"211130005001951";"0.80552";"1091";"61";"156.0";"874";"1246.3";"9784950";"PROCURADORIA GERAL DA JUSTICA UNIDADE CONSULTORIO MEDICO";"II";"1.0";"6000";"6.1492";"Sobrecarregado"
"211130005001953";"0.0214279";"759";"52";"81.0";"626";"849.8";"2309998";"CENTRO DE SAUDE BEZERRA DE MENESES";"II";"1.0";"6000";"5.3875";"Sobrecarregado"
"211130005001954";"0.0186348";"365";"27";"34.0";"304";"405.7";"2309998";"CENTRO DE SAUDE BEZERRA DE MENESES";"II";"1.0";"6000";"5.3875";"Sobrecarregado"
"211130005001955";"0.2698191";"566";"37";"96.0";"433";"661.3";"842761";"CENTRO DE SAUDE IPASE";"II";"1.0";"6000";"6.2819";"Sobrecarregado"
"211130005001956";"0.0344142";"491";"28";"60.0";"403";"553";"842761";"CENTRO DE SAUDE IPASE";"II";"1.0";"6000";"6.2819";"Sobrecarregado"
"211130005001957";"0.0799801";"591";"32";"104.0";"455";"690.2";"2876175";"CENTRO DE SAUDE BAIRRO DE FATIMA";"I";"0.8";"3000";"6.6602";"Sobrecarregado"
"211130005001958";"0.0222151";"439";"28";"46.0";"365";"489.8";"2876175";"CENTRO DE SAUDE BAIRRO DE FATIMA";"I";"0.8";"3000";"6.6602";"Sobrecarregado"
"211130005001959";"0.0868653";"385";"20";"58.0";"307";"441.4";"724203";"UBS VEREADOR BATISTA MATOS ALEMANHA";"I";"0.8";"3000";"5.7863";"Sobrecarregado"
"211130005001960";"0.0395777";"744";"34";"117.0";"593";"854.6";"724203";"UBS VEREADOR BATISTA MATOS ALEMANHA";"I";"0.8";"3000";"5.7863";"Sobrecarregado"
"211130005001961";"0.1283946";"677";"32";"111.0";"534";"781.8";"842761";"CENTRO DE SAUDE IPASE";"II";"1.0";"6000";"6.2819";"Sobrecarregado"
"211130005001962";"0.0620884";"453";"25";"88.0";"340";"535.9";"842761";"CENTRO DE SAUDE IPASE";"II";"1.0";"6000";"6.2819";"Sobrecarregado"
"211130005001963";"0.0307107";"635";"38";"66.0";"531";"706.8";"2308444";"CENTRO DE SAUDE AMAR";"II";"1.0";"6000";"14.7304";"Sobrecarregado"
"211130005001964";"0.0177307";"436";"20";"37.0";"379";"475.6";"2308444";"CENTRO DE SAUDE AMAR";"II";"1.0";"6000";"14.7304";"Sobrecarregado"
"211130005001965";"0.0694175";"616";"18";"110.0";"488";"713";"2308444";"CENTRO DE SAUDE AMAR";"II";"1.0";"6000";"14.7304";"Sobrecarregado"
"211130005001966";"0.0632598";"330";"8";"69.0";"253";"389.2";"2308444";"CENTRO DE SAUDE AMAR";"II";"1.0";"6000";"14.7304";"Sobrecarregado"
"211130005001967";"0.0514726";"820";"43";"115.0";"662";"933.5";"9904638";"UNIDADE BASICA DE SAUDE CINTRA";"II";"1.0";"6000";"6.3219";"Sobrecarregado"
"211130005001968";"0.0385224";"451";"20";"62.0";"369";"510.6";"9904638";"UNIDADE BASICA DE SAUDE CINTRA";"II";"1.0";"6000";"6.3219";"Sobrecarregado"
"211130005001969";"0.0456084";"692";"48";"105.0";"539";"800";"2309289";"CENTRO DE SAUDE COHAB ANIL";"II";"1.0";"6000";"2.2815";"Sobrecarregado"
