"CD_SETOR";"AREA_KM2";"POPULACAO";"POPULACAO_INFANTIL";"POPULACAO_IDOSA";"POPULACAO_ADULTA";"POPULACAO_EQUIVALENTE";"DENSIDADE_HAB_KM2";"RENDA_MEDIA";"SITUACAO_COBERTURA";"DISTANCIA_UBS_M";"CNES";"NOME FANTASIA";"NIVEL_REFERENCIA";"PESO_COMPLEXIDADE";"CAPACIDADE/MES";"INDICE_SOBRECARGA";"CLASSIFICACAO"
"211130005001647";"0.0227389";"354";"21";"47.0";"286";"402.1";"15568.035393092894";"1532.67";"Coberto";"309.54";"3365816";"CENTRO DE SAUDE DR ANTONIO GUANARE";"II";"1.0";"6000";"8.1945";"Sobrecarregado"
"211130005001648";"0.0710527";"680";"48";"86.0";"546";"772.8";"9570.361154467037";"19112.97";"Coberto";"1328.77";"2309998";"CENTRO DE SAUDE BEZERRA DE MENESES";"II";"1.0";"6000";"5.3875";"Sobrecarregado"
"211130005001649";"0.1831259";"493";"24";"79.0";"390";"568.2";"2692.1369396682826";"17926.98";"Coberto";"1488.07";"2309998";"CENTRO DE SAUDE BEZERRA DE MENESES";"II";"1.0";"6000";"5.3875";"Sobrecarregado"
"211130005001650";"0.1177466";"534";"29";"81.0";"424";"613.3";"4535.162798755972";"20059.72";"Coberto";"1185.65";"2309998";"CENTRO DE SAUDE BEZERRA DE MENESES";"II";"1.0";"6000";"5.3875";"Sobrecarregado"
"211130005001651";"0.0587875";"509";"41";"95.0";"373";"605.5";"8658.303210716564";"18003.63";"Coberto";"1036.62";"2309998";"CENTRO DE SAUDE BEZERRA DE MENESES";"II";"1.0";"6000";"5.3875";"Sobrecarregado"
"211130005001652";"0.2192683";"169";"13";"28.0";"128";"197.9";"770.7452468049418";"16892.47";"Coberto";"807.83";"2309998";"CENTRO DE SAUDE BEZERRA DE MENESES";"II";"1.0";"6000";"5.3875";"Sobrecarregado"
"211130005001653";"0.4758584";"609";"47";"72.0";"490";"690.1";"1279.79247608112";"13614.55";"Coberto";"1161.46";"2309998";"CENTRO DE SAUDE BEZERRA DE MENESES";"II";"1.0";"6000";"5.3875";"Sobrecarregado"
"211130005001654";"0.0582904";"675";"29";"109.0";"537";"776.7";"11579.951415670505";"6989.05";"Coberto";"1601.37";"2309998";"CENTRO DE SAUDE BEZERRA DE MENESES";"II";"1.0";"6000";"5.3875";"Sobrecarregado"
"211130005001655";"0.0738667";"418";"21";"55.0";"342";"472.5";"5658.842211713804";"4414.84";"Coberto";"1795.98";"2309998";"CENTRO DE SAUDE BEZERRA DE MENESES";"II";"1.0";"6000";"5.3875";"Sobrecarregado"
"211130005001656";"0.0775673";"559";"48";"88.0";"423";"653.4";"7206.645068218179";"13437.2";"Coberto";"1965.46";"2309998";"CENTRO DE SAUDE BEZERRA DE MENESES";"II";"1.0";"6000";"5.3875";"Sobrecarregado"
"211130005001658";"0.2904637";"560";"33";"64.0";"463";"627.7";"1927.951754384455";"1502.98";"Coberto";"738.57";"2698005";"CENTRO DE SAUDE DR JOSE RIBAMAR FRAZAO CORREA";"II";"1.0";"6000";"1.8922";"Sobrecarregado"
"211130005001659";"0.1669225";"776";"53";"70.0";"653";"858.5";"4648.863993769563";"1437.16";"Coberto";"304.76";"2458780";"CENTRO DE SAUDE DO TIBIRI";"II";"1.0";"6000";"1.2949";"Sobrecarregado"
"211130005001660";"0.2673594";"516";"36";"56.0";"424";"578.8";"1929.9863778868444";"1315.43";"Coberto";"755.5";"2458780";"CENTRO DE SAUDE DO TIBIRI";"II";"1.0";"6000";"1.2949";"Sobrecarregado"
"211130005001661";"0.2834289";"1005";"89";"90.0";"826";"1121.5";"3545.8628248566047";"1034.06";"Coberto";"1274.04";"2458780";"CENTRO DE SAUDE DO TIBIRI";"II";"1.0";"6000";"1.2949";"Sobrecarregado"
"211130005001662";"1.0053689";"50";"8";"";"";"";"49.7329885577324";"1114.43";"Coberto";"2470.73";"2458780";"CENTRO DE SAUDE DO TIBIRI";"II";"1.0";"6000";"1.2949";"Sobrecarregado"
"211130005001663";"0.0154561";"393";"22";"34.0";"337";"431.2";"25426.854122320638";"2767.43";"Coberto";"604.4";"3226387";"CENTRO DE SAUDE DA VILA LOBAO";"I";"0.8";"3000";"4.7487";"Sobrecarregado"
"211130005001665";"10.0373998";"0";"0";"0";"0";"0";"0.0";"";"Coberto";"2773.86";"2456923";"CENTRO DE SAUDE DE PEDRINHAS II";"II";"1.0";"6000";"1.0470";"Em risco"
"211130005001666";"0.0498428";"484";"33";"72.0";"379";"558.1";"9710.529906024542";"1598.66";"Coberto";"341.86";"2645807";"CENTRO DE SAUDE SANTA EFIGENIA";"II";"1.0";"6000";"8.1753";"Sobrecarregado"
"211130005001667";"0.0539046";"768";"48";"91.0";"629";"864.8";"14247.392615843546";"1668.06";"Coberto";"79.94";"2645807";"CENTRO DE SAUDE SANTA EFIGENIA";"II";"1.0";"6000";"8.1753";"Sobrecarregado"
"211130005001668";"0.4005881";"X";"X";"";"";"";"";"X";"Coberto";"1527.91";"2645866";"CENTRO DE SAUDE COQUEIRO";"I";"0.8";"3000";"2.3796";"Sobrecarregado"
"211130005001669";"0.3243721";"853";"80";"69.0";"704";"948.2";"2629.695957204704";"1047.54";"Coberto";"1770.49";"2645866";"CENTRO DE SAUDE COQUEIRO";"I";"0.8";"3000";"2.3796";"Sobrecarregado"
"211130005001670";"0.1226456";"630";"36";"56.0";"538";"692.8";"5136.7517464955945";"2384.64";"Coberto";"626.9";"2645890";"CENTRO DE SAUDE IPEM SAO CRISTOVAO";"II";"1.0";"6000";"6.9808";"Sobrecarregado"
"211130005001671";"0.090257";"811";"63";"69.0";"679";"897.7";"8985.452651871876";"1985.93";"Coberto";"549.26";"2645890";"CENTRO DE SAUDE IPEM SAO CRISTOVAO";"II";"1.0";"6000";"6.9808";"Sobrecarregado"
"211130005001672";"0.3297427";"812";"84";"40.0";"688";"886";"2462.526084732126";"1144.48";"Coberto";"1818.31";"2645866";"CENTRO DE SAUDE COQUEIRO";"I";"0.8";"3000";"2.3796";"Sobrecarregado"
"211130005001673";"0.8626471";"138";"11";"";"";"";"159.9727165372723";"1112.09";"Coberto";"2359.48";"2309270";"CENTRO DE SAUDE LAURA VASCONCELOS";"II";"1.0";"6000";"0.9241";"Em risco"
"211130005001674";"0.054181";"540";"41";"79.0";"420";"623.7";"9966.593455270298";"1429.81";"Coberto";"870.7";"6120520";"CENTRO DE SAUDE JANAINA";"II";"1.0";"6000";"2.9588";"Sobrecarregado"
"211130005001675";"0.0475087";"379";"21";"41.0";"317";"422.3";"7977.486228838086";"1895.82";"Coberto";"418.87";"6120520";"CENTRO DE SAUDE JANAINA";"II";"1.0";"6000";"2.9588";"Sobrecarregado"
"211130005001676";"0.0381698";"587";"30";"87.0";"470";"671.6";"15378.65013701932";"1741.67";"Coberto";"862.24";"2309297";"CENTRO DE SAUDE SAO RAIMUNDO";"I";"0.8";"3000";"12.0308";"Sobrecarregado"
"211130005001677";"0.0798917";"687";"50";"72.0";"565";"769.6";"8599.14108724686";"1149.47";"Coberto";"939.76";"2309297";"CENTRO DE SAUDE SAO RAIMUNDO";"I";"0.8";"3000";"12.0308";"Sobrecarregado"
"211130005001678";"0.0612786";"516";"40";"63.0";"413";"586.4";"8420.55791091833";"2714.76";"Coberto";"452.43";"978841";"CENTRO DE SAUDE DIVINEIA";"I";"0.8";"3000";"18.0633";"Sobrecarregado"
"211130005001679";"0.0626969";"767";"56";"50.0";"661";"835";"12233.459708534234";"1498.23";"Coberto";"577.89";"978841";"CENTRO DE SAUDE DIVINEIA";"I";"0.8";"3000";"18.0633";"Sobrecarregado"
"211130005001680";"0.5083035";"438";"23";"93.0";"322";"523.9";"861.6899155720942";"10610.41";"Coberto";"3360.35";"2308444";"CENTRO DE SAUDE AMAR";"II";"1.0";"6000";"14.7304";"Sobrecarregado"
"211130005001681";"0.1936938";"202";"5";"43.0";"154";"238.9";"1042.8831485571557";"9749.49";"Coberto";"3033.5";"2308444";"CENTRO DE SAUDE AMAR";"II";"1.0";"6000";"14.7304";"Sobrecarregado"
"211130005001682";"0.0371065";"656";"34";"80.0";"542";"737";"17678.843329335832";"1547.74";"Coberto";"720.56";"2645890";"CENTRO DE SAUDE IPEM SAO CRISTOVAO";"II";"1.0";"6000";"6.9808";"Sobrecarregado"
"211130005001683";"0.028535";"493";"26";"58.0";"409";"552.4";"17277.028210968983";"1514.35";"Coberto";"889.54";"2645890";"CENTRO DE SAUDE IPEM SAO CRISTOVAO";"II";"1.0";"6000";"6.9808";"Sobrecarregado"
"211130005001684";"0.0238991";"53";"3";"12.0";"38";"64.1";"2217.6567318434586";"1867";"Coberto";"100.73";"2308444";"CENTRO DE SAUDE AMAR";"II";"1.0";"6000";"14.7304";"Sobrecarregado"
"211130005001685";"0.0309914";"594";"51";"49.0";"494";"658.7";"19166.607510470647";"1507.92";"Coberto";"214.81";"2308444";"CENTRO DE SAUDE AMAR";"II";"1.0";"6000";"14.7304";"Sobrecarregado"
"211130005001687";"0.6859684";"524";"46";"27.0";"451";"568.6";"763.8835841417767";"1538.73";"Coberto";"1487.76";"2309440";"CENTRO DE SAUDE ITAPERA";"II";"1.0";"6000";"0.9884";"Em risco"
"211130005001688";"0.5167877";"431";"25";"39.0";"367";"474.7";"833.9981775882051";"1552.94";"Coberto";"1158.79";"2309440";"CENTRO DE SAUDE ITAPERA";"II";"1.0";"6000";"0.9884";"Em risco"
"211130005001690";"0.1007191";"336";"30";"27.0";"279";"372.6";"3336.010746720334";"1654.02";"Coberto";"960.5";"2308479";"CENTRO DE SAUDE THALLES RIBEIRO GONCALVES";"II";"1.0";"6000";"1.2086";"Sobrecarregado"
"211130005001692";"0.1330383";"486";"31";"49.0";"406";"540.7";"3653.0833602052944";"1476.63";"Coberto";"576.96";"2309262";"CENTRO DE SAUDE DE PEDRINHAS I";"II";"1.0";"6000";"0.6638";"Adequado"
"211130005001693";"0.0322914";"748";"40";"161.0";"547";"896.8";"23164.06225806252";"10243.85";"Coberto";"1249.9";"9784950";"PROCURADORIA GERAL DA JUSTICA UNIDADE CONSULTORIO MEDICO";"II";"1.0";"6000";"6.1492";"Sobrecarregado"
"211130005001694";"0.0380514";"239";"6";"48.0";"185";"280.4";"6280.977835243907";"8473.26";"Coberto";"1075.6";"9784950";"PROCURADORIA GERAL DA JUSTICA UNIDADE CONSULTORIO MEDICO";"II";"1.0";"6000";"6.1492";"Sobrecarregado"
"211130005001695";"0.0293788";"276";"8";"71.0";"197";"336.8";"9394.529388538675";"11835.59";"Coberto";"914.14";"9784950";"PROCURADORIA GERAL DA JUSTICA UNIDADE CONSULTORIO MEDICO";"II";"1.0";"6000";"6.1492";"Sobrecarregado"
"211130005001697";"0.3942245";"412";"23";"35.0";"354";"451.5";"1045.0897902083711";"4310.99";"Coberto";"492.74";"2309289";"CENTRO DE SAUDE COHAB ANIL";"II";"1.0";"6000";"2.2815";"Sobrecarregado"
"211130005001699";"0.0524062";"749";"46";"106.0";"597";"856.8";"14292.202067694281";"1473.71";"Coberto";"255.89";"3376265";"CENTRO DE SAUDE VILA EMBRATEL";"II";"1.0";"6000";"3.7942";"Sobrecarregado"
"211130005001700";"0.0237506";"435";"23";"73.0";"339";"504.9";"18315.326770692107";"1502.74";"Coberto";"77.34";"3376265";"CENTRO DE SAUDE VILA EMBRATEL";"II";"1.0";"6000";"3.7942";"Sobrecarregado"
"211130005001701";"0.0450239";"577";"36";"83.0";"458";"661.4";"12815.415812490699";"1607.08";"Coberto";"557.15";"2464624";"CLINICA DA FAMILIA DO ANJO DA GUARDA";"II";"1.0";"6000";"4.2240";"Sobrecarregado"
"211130005001702";"0.0500196";"656";"37";"92.0";"527";"748.1";"13114.85897528169";"1820.51";"Coberto";"412.31";"2464624";"CLINICA DA FAMILIA DO ANJO DA GUARDA";"II";"1.0";"6000";"4.2240";"Sobrecarregado"
"211130005001703";"1.6589986";"713";"57";"60.0";"596";"789.5";"429.7773367620684";"1097.87";"Coberto";"1610.49";"7798342";"CENTRO DE SAUDE DR EXPEDITO ALVES DE MELO";"I";"0.8";"3000";"6.3368";"Sobrecarregado"
"211130005001704";"1.9983113";"673";"46";"69.0";"558";"751.2";"336.7843638776401";"1298.91";"Coberto";"3069.43";"2702878";"CENTRO DE SAUDE SANTA BARBARA";"II";"1.0";"6000";"3.2707";"Sobrecarregado"
"211130005001705";"1.9712579";"449";"47";"53.0";"349";"514.9";"227.77334208781105";"1071.32";"Coberto";"3528.01";"7261136";"CENTRO DE SAUDE COQUILHO";"I";"0.8";"3000";"1.8192";"Sobrecarregado"
"211130005001706";"0.0665464";"585";"57";"27.0";"501";"635.1";"8790.858709111237";"1471.34";"Coberto";"1161.25";"7798342";"CENTRO DE SAUDE DR EXPEDITO ALVES DE MELO";"I";"0.8";"3000";"6.3368";"Sobrecarregado"
"211130005001707";"0.0284244";"467";"18";"77.0";"372";"537.6";"16429.546446011173";"1514.72";"Coberto";"361.56";"2455803";"CENTRO DE SAUDE JOAO DE DEUS";"II";"1.0";"6000";"4.0725";"Sobrecarregado"
"211130005001708";"0.0154607";"254";"10";"30.0";"214";"283";"16428.751608918094";"1633.31";"Coberto";"431.12";"2455803";"CENTRO DE SAUDE JOAO DE DEUS";"II";"1.0";"6000";"4.0725";"Sobrecarregado"
"211130005001709";"0.0562443";"1014";"68";"116.0";"830";"1140.8";"18028.493554013476";"1497.58";"Coberto";"340.41";"2455803";"CENTRO DE SAUDE JOAO DE DEUS";"II";"1.0";"6000";"4.0725";"Sobrecarregado"
"211130005001710";"0.1277152";"221";"11";"39.0";"171";"257.7";"1730.4126681867153";"4624.6";"Coberto";"445.33";"2645815";"UNIDADE DE SAUDE DA FAMILIA PIRAPORA";"II";"1.0";"6000";"2.2066";"Sobrecarregado"
"211130005001712";"0.0191674";"467";"43";"17.0";"407";"502.1";"24364.285192566545";"5322.28";"Coberto";"1240.63";"978841";"CENTRO DE SAUDE DIVINEIA";"I";"0.8";"3000";"18.0633";"Sobrecarregado"
"211130005001713";"0.0579164";"682";"80";"16.0";"586";"734.8";"11775.593786906646";"1199.52";"Coberto";"1346.24";"978841";"CENTRO DE SAUDE DIVINEIA";"I";"0.8";"3000";"18.0633";"Sobrecarregado"
"211130005001714";"0.0398568";"575";"41";"40.0";"494";"627.5";"14426.647397683708";"1378.38";"Coberto";"1005.03";"2645807";"CENTRO DE SAUDE SANTA EFIGENIA";"II";"1.0";"6000";"8.1753";"Sobrecarregado"
"211130005001715";"0.0447684";"486";"30";"41.0";"415";"533.8";"10855.871552255609";"1826.55";"Coberto";"843.64";"2645807";"CENTRO DE SAUDE SANTA EFIGENIA";"II";"1.0";"6000";"8.1753";"Sobrecarregado"
"211130005001716";"0.0645414";"407";"14";"62.0";"331";"463.6";"6306.029928077172";"2558.92";"Coberto";"848.72";"2645890";"CENTRO DE SAUDE IPEM SAO CRISTOVAO";"II";"1.0";"6000";"6.9808";"Sobrecarregado"
"211130005001717";"0.0563533";"700";"45";"86.0";"569";"791.3";"12421.632805887144";"1966.75";"Coberto";"954.36";"2645890";"CENTRO DE SAUDE IPEM SAO CRISTOVAO";"II";"1.0";"6000";"6.9808";"Sobrecarregado"
"211130005001718";"0.0890079";"731";"30";"125.0";"576";"846";"8212.75414878904";"2969.3";"Coberto";"321.41";"2645890";"CENTRO DE SAUDE IPEM SAO CRISTOVAO";"II";"1.0";"6000";"6.9808";"Sobrecarregado"
"211130005001719";"0.0769956";"393";"14";"63.0";"316";"450.4";"5104.187771768777";"3076.89";"Coberto";"449.74";"2645890";"CENTRO DE SAUDE IPEM SAO CRISTOVAO";"II";"1.0";"6000";"6.9808";"Sobrecarregado"
"211130005001720";"0.4797883";"714";"27";"109.0";"578";"814.7";"1488.156338951992";"4578.1";"Coberto";"2119.79";"978841";"CENTRO DE SAUDE DIVINEIA";"I";"0.8";"3000";"18.0633";"Sobrecarregado"
"211130005001721";"0.3148077";"249";"9";"73.0";"167";"311.9";"790.9590521451667";"10063.05";"Coberto";"1794.34";"978841";"CENTRO DE SAUDE DIVINEIA";"I";"0.8";"3000";"18.0633";"Sobrecarregado"
"211130005001722";"0.086687";"630";"28";"75.0";"527";"704";"7267.525695894425";"3193.27";"Coberto";"422.09";"2310058";"CLINICA DA FAMILIA DO TURU";"II";"1.0";"6000";"4.7302";"Sobrecarregado"
"211130005001723";"0.1042612";"440";"12";"73.0";"355";"504.4";"4220.170111220665";"5792.48";"Coberto";"158.52";"2310058";"CLINICA DA FAMILIA DO TURU";"II";"1.0";"6000";"4.7302";"Sobrecarregado"
"211130005001724";"0.0514075";"549";"38";"79.0";"432";"631.2";"10679.375577493556";"1693.28";"Coberto";"1028.6";"2455838";"CENTRO DE SAUDE DO JOAO PAULO";"I";"0.8";"3000";"13.5985";"Sobrecarregado"
"211130005001725";"0.0333122";"588";"35";"99.0";"454";"684.7";"17651.19085500207";"1508.06";"Coberto";"1200.36";"2455838";"CENTRO DE SAUDE DO JOAO PAULO";"I";"0.8";"3000";"13.5985";"Sobrecarregado"
"211130005001726";"0.0671821";"787";"58";"61.0";"668";"864.8";"11714.429885341484";"1329.48";"Coberto";"453.18";"6120520";"CENTRO DE SAUDE JANAINA";"II";"1.0";"6000";"2.9588";"Sobrecarregado"
"211130005001727";"0.036124";"287";"14";"23.0";"250";"312.4";"7944.856605027128";"1446.65";"Coberto";"579.62";"2645785";"CENTRO DE SAUDE MARIA AYRECILA CIDADE OLIMPICA II";"II";"1.0";"6000";"2.2464";"Sobrecarregado"
"211130005001728";"0.0458219";"446";"25";"63.0";"358";"508.9";"9733.337116095143";"1691.78";"Coberto";"1300.02";"2876175";"CENTRO DE SAUDE BAIRRO DE FATIMA";"I";"0.8";"3000";"6.6602";"Sobrecarregado"
"211130005001729";"0.0522556";"434";"25";"58.0";"351";"492.9";"8305.329955067016";"2273.66";"Coberto";"1428.28";"2876175";"CENTRO DE SAUDE BAIRRO DE FATIMA";"I";"0.8";"3000";"6.6602";"Sobrecarregado"
"211130005001730";"0.6526525";"453";"40";"";"";"";"694.0906531423691";"1401.88";"Coberto";"919.91";"3827402";"CENTRO DE SAUDE GAPARA";"II";"1.0";"6000";"1.6667";"Sobrecarregado"
"211130005001731";"0.2113378";"408";"37";"17.0";"354";"440.1";"1930.5585654814236";"2184.1";"Coberto";"1140.95";"7071116";"CENTRO DE SAUDE DRA VALDECY ELEOTERIA MARTINS";"I";"0.8";"3000";"8.1458";"Sobrecarregado"
"211130005001733";"0.0842297";"760";"38";"80.0";"642";"843";"9022.945588076414";"5384.33";"Coberto";"1425.27";"2308444";"CENTRO DE SAUDE AMAR";"II";"1.0";"6000";"14.7304";"Sobrecarregado"
"211130005001734";"0.095602";"346";"13";"44.0";"289";"387.7";"3619.1711470471328";"3550.24";"Coberto";"1391.12";"2697971";"CENTRO DE SAUDE DJALMA MARQUES";"I";"0.8";"3000";"6.9379";"Sobrecarregado"
"211130005001735";"0.0213716";"392";"23";"32.0";"337";"429.1";"18342.09886016957";"1578.77";"Coberto";"250.82";"3226387";"CENTRO DE SAUDE DA VILA LOBAO";"I";"0.8";"3000";"4.7487";"Sobrecarregado"
"211130005001736";"0.0342784";"629";"50";"40.0";"539";"686";"18349.74794622853";"1575.78";"Coberto";"249.7";"3226387";"CENTRO DE SAUDE DA VILA LOBAO";"I";"0.8";"3000";"4.7487";"Sobrecarregado"
"211130005001737";"0.0329315";"606";"53";"22.0";"531";"650.1";"18401.83411019844";"1060.99";"Coberto";"372.34";"3226387";"CENTRO DE SAUDE DA VILA LOBAO";"I";"0.8";"3000";"4.7487";"Sobrecarregado"
"211130005001739";"0.0143581";"327";"27";"8.0";"292";"346.9";"22774.601096245326";"1741.47";"Coberto";"279.92";"3226387";"CENTRO DE SAUDE DA VILA LOBAO";"I";"0.8";"3000";"4.7487";"Sobrecarregado"
"211130005001740";"0.0311179";"516";"51";"52.0";"413";"583.1";"16582.09583551589";"1292.05";"Coberto";"181.78";"3226387";"CENTRO DE SAUDE DA VILA LOBAO";"I";"0.8";"3000";"4.7487";"Sobrecarregado"
"211130005001741";"0.101758";"687";"46";"75.0";"566";"770";"6751.311936162268";"1583.2";"Coberto";"1183.37";"2309297";"CENTRO DE SAUDE SAO RAIMUNDO";"I";"0.8";"3000";"12.0308";"Sobrecarregado"
"211130005001742";"0.1510365";"624";"50";"44.0";"530";"684.2";"4131.451668967436";"1300.16";"Coberto";"918.07";"2456869";"CENTRO DE SAUDE VILA BACANGA EMBRIAO";"I";"0.8";"3000";"8.6153";"Sobrecarregado"
"211130005001743";"0.1618922";"511";"42";"38.0";"431";"562.4";"3156.421371752314";"1670.12";"Coberto";"616.99";"2645769";"UNIDADE DE SAUDE DA FAMILIA VILA SARNEY";"II";"1.0";"6000";"2.4627";"Sobrecarregado"
"211130005001744";"0.1003123";"604";"44";"57.0";"503";"671.6";"6021.195805499426";"1282.29";"Coberto";"560.13";"2645769";"UNIDADE DE SAUDE DA FAMILIA VILA SARNEY";"II";"1.0";"6000";"2.4627";"Sobrecarregado"
"211130005001745";"0.0372815";"397";"23";"61.0";"313";"457.3";"10648.713168729799";"2192.75";"Coberto";"1026.29";"3376265";"CENTRO DE SAUDE VILA EMBRATEL";"II";"1.0";"6000";"3.7942";"Sobrecarregado"
"211130005001746";"0.0422634";"675";"34";"132.0";"509";"797.6";"15971.265918028364";"1652.75";"Coberto";"864.02";"2456869";"CENTRO DE SAUDE VILA BACANGA EMBRIAO";"I";"0.8";"3000";"8.6153";"Sobrecarregado"
"211130005001747";"6.9425217";"372";"46";"30.0";"296";"419";"53.58283575836716";"1372.36";"Coberto";"3194.27";"2464624";"CLINICA DA FAMILIA DO ANJO DA GUARDA";"II";"1.0";"6000";"4.2240";"Sobrecarregado"
"211130005001748";"2.1326677";"490";"52";"64.0";"374";"567.2";"229.75918845678586";"1469.66";"Coberto";"2217.24";"2456818";"CENTRO DE SAUDE YVES PARGA";"II";"1.0";"6000";"1.2619";"Sobrecarregado"
"211130005001749";"0.1587332";"369";"16";"34.0";"319";"404.2";"2324.6554596013943";"3648.62";"Coberto";"1074.47";"2310058";"CLINICA DA FAMILIA DO TURU";"II";"1.0";"6000";"4.7302";"Sobrecarregado"
"211130005001750";"0.1178558";"431";"26";"53.0";"352";"486.4";"3657.0113647355497";"2538.42";"Coberto";"1086.26";"2310058";"CLINICA DA FAMILIA DO TURU";"II";"1.0";"6000";"4.7302";"Sobrecarregado"
"211130005001751";"0.1553623";"528";"21";"88.0";"419";"608.9";"3398.5078748190517";"7332.09";"Coberto";"655.28";"2310058";"CLINICA DA FAMILIA DO TURU";"II";"1.0";"6000";"4.7302";"Sobrecarregado"
"211130005001752";"0.1714487";"421";"19";"35.0";"367";"458.5";"2455.5450114232417";"7647.95";"Coberto";"1144.29";"2310058";"CLINICA DA FAMILIA DO TURU";"II";"1.0";"6000";"4.7302";"Sobrecarregado"
"211130005001753";"0.0398007";"308";"25";"30.0";"253";"344.5";"7738.5573620564455";"1733.42";"Coberto";"797.66";"978841";"CENTRO DE SAUDE DIVINEIA";"I";"0.8";"3000";"18.0633";"Sobrecarregado"
"211130005001754";"0.061868";"912";"72";"62.0";"778";"997.6";"14741.0616150514";"1433.03";"Coberto";"1032.34";"978841";"CENTRO DE SAUDE DIVINEIA";"I";"0.8";"3000";"18.0633";"Sobrecarregado"
"211130005001755";"0.0474435";"593";"33";"63.0";"497";"659.9";"12499.077850495853";"2314.44";"Coberto";"930.58";"2464624";"CLINICA DA FAMILIA DO ANJO DA GUARDA";"II";"1.0";"6000";"4.2240";"Sobrecarregado"
"211130005001756";"0.035349";"578";"41";"75.0";"462";"658.5";"16351.24048770828";"1689.9";"Coberto";"866.47";"2464624";"CLINICA DA FAMILIA DO ANJO DA GUARDA";"II";"1.0";"6000";"4.2240";"Sobrecarregado"
"211130005001757";"0.0865297";"572";"28";"102.0";"442";"667.6";"6610.447048816764";"1990.32";"Coberto";"188.26";"724203";"UBS VEREADOR BATISTA MATOS ALEMANHA";"I";"0.8";"3000";"5.7863";"Sobrecarregado"
"211130005001758";"0.0671921";"269";"11";"55.0";"203";"318.5";"4003.446833779566";"4095.1";"Coberto";"107.18";"724203";"UBS VEREADOR BATISTA MATOS ALEMANHA";"I";"0.8";"3000";"5.7863";"Sobrecarregado"
"211130005001759";"0.049618";"736";"61";"59.0";"616";"813.7";"14833.326615341206";"1346.08";"Coberto";"349.52";"3226387";"CENTRO DE SAUDE DA VILA LOBAO";"I";"0.8";"3000";"4.7487";"Sobrecarregado"
"211130005001760";"0.0334064";"552";"47";"74.0";"431";"634.7";"16523.77987451506";"1377.62";"Coberto";"569.07";"3226387";"CENTRO DE SAUDE DA VILA LOBAO";"I";"0.8";"3000";"4.7487";"Sobrecarregado"
"211130005001761";"0.0453439";"305";"21";"12.0";"272";"325.1";"6726.373337979309";"1317.48";"Coberto";"3099.01";"2308444";"CENTRO DE SAUDE AMAR";"II";"1.0";"6000";"14.7304";"Sobrecarregado"
"211130005001762";"0.0267984";"498";"38";"28.0";"432";"539.4";"18583.19899695504";"1321.24";"Coberto";"3073.91";"2308444";"CENTRO DE SAUDE AMAR";"II";"1.0";"6000";"14.7304";"Sobrecarregado"
"211130005001763";"0.0538479";"594";"32";"33.0";"529";"636.4";"11031.070849559594";"1898.32";"Coberto";"2956.1";"2308444";"CENTRO DE SAUDE AMAR";"II";"1.0";"6000";"14.7304";"Sobrecarregado"
"211130005001765";"0.3973259";"373";"36";"32.0";"305";"416.6";"938.7759519326578";"1034.48";"Coberto";"766.05";"2456818";"CENTRO DE SAUDE YVES PARGA";"II";"1.0";"6000";"1.2619";"Sobrecarregado"
"211130005001766";"2.290743";"0";"0";"0";"0";"0";"0.0";"";"Coberto";"1452.16";"7071116";"CENTRO DE SAUDE DRA VALDECY ELEOTERIA MARTINS";"I";"0.8";"3000";"8.1458";"Sobrecarregado"
"211130005001767";"0.0693278";"223";"26";"";"";"";"3216.60286349776";"935.06";"Coberto";"1668.55";"3365816";"CENTRO DE SAUDE DR ANTONIO GUANARE";"II";"1.0";"6000";"8.1945";"Sobrecarregado"
"211130005001768";"1.0961652";"0";"0";"0";"0";"0";"0.0";"";"Coberto";"891.45";"3173852";"UNIDADE DE SAUDE DA FAMILIA DO SAO FRANCISCO";"II";"1.0";"6000";"1.7535";"Sobrecarregado"
