fid,CD_SETOR,SITUACAO,CD_SIT,CD_TIPO,AREA_KM2,CD_REGIAO,NM_REGIAO,CD_UF,NM_UF,CD_MUN,NM_MUN,CD_DIST,NM_DIST,CD_SUBDIST,NM_SUBDIST,CD_BAIRRO,NM_BAIRRO,CD_NU,NM_NU,CD_FCU,NM_FCU,CD_AGLOM,NM_AGLOM,CD_RGINT,NM_RGINT,CD_RGI,NM_RGI,CD_CONCURB,NM_CONCURB,fid_2,CNES,NOME FANTASIA,NÍVEL DE ATENÇÃO,TURNO DE ATENDIMENTO,latitude,longitude,capacidade/mes,servicos_inferidos
943,"211130005001178",Urbana,"1","0",0.011193811792546,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,20,2308444,CENTRO DE SAUDE AMAR,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.51161080455124,-44.2367133636716,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas"
944,"211130005001179",Urbana,"1","0",0.009613814248301,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,20,2308444,CENTRO DE SAUDE AMAR,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.51161080455124,-44.2367133636716,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas"
945,"211130005001180",Urbana,"1","0",0.008525664531818,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,20,2308444,CENTRO DE SAUDE AMAR,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.51161080455124,-44.2367133636716,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas"
946,"211130005001181",Urbana,"1","0",0.009143755751445,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,20,2308444,CENTRO DE SAUDE AMAR,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.51161080455124,-44.2367133636716,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas"
947,"211130005001182",Urbana,"1","0",0.010712137775167,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,20,2308444,CENTRO DE SAUDE AMAR,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.51161080455124,-44.2367133636716,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas"
949,"211130005001184",Urbana,"1","0",0.019888358289843,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,20,2308444,CENTRO DE SAUDE AMAR,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.51161080455124,-44.2367133636716,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas"
950,"211130005001185",Urbana,"1","0",0.014944970239332,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,20,2308444,CENTRO DE SAUDE AMAR,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.51161080455124,-44.2367133636716,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas"
951,"211130005001187",Urbana,"1","0",0.017370648625597,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,20,2308444,CENTRO DE SAUDE AMAR,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.51161080455124,-44.2367133636716,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas"
952,"211130005001188",Urbana,"1","4",0.034821995259788,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,20,2308444,CENTRO DE SAUDE AMAR,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.51161080455124,-44.2367133636716,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas"
1023,"211130005001268",Urbana,"1","0",0.035757196800544,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,20,2308444,CENTRO DE SAUDE AMAR,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.51161080455124,-44.2367133636716,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas"
1025,"211130005001270",Urbana,"1","0",0.019153542856282,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,20,2308444,CENTRO DE SAUDE AMAR,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.51161080455124,-44.2367133636716,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas"
1031,"211130005001276",Urbana,"1","0",0.015382991182138,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,20,2308444,CENTRO DE SAUDE AMAR,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.51161080455124,-44.2367133636716,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas"
1032,"211130005001277",Urbana,"1","0",0.021734793775492,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,20,2308444,CENTRO DE SAUDE AMAR,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.51161080455124,-44.2367133636716,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas"
1033,"211130005001278",Urbana,"1","0",0.017270632880326,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,20,2308444,CENTRO DE SAUDE AMAR,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.51161080455124,-44.2367133636716,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas"
1034,"211130005001279",Urbana,"1","0",0.01335242868661,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,20,2308444,CENTRO DE SAUDE AMAR,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.51161080455124,-44.2367133636716,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas"
1035,"211130005001280",Urbana,"1","0",0.013341435237701,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,20,2308444,CENTRO DE SAUDE AMAR,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.51161080455124,-44.2367133636716,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas"
1036,"211130005001282",Urbana,"1","0",0.017346808781757,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,20,2308444,CENTRO DE SAUDE AMAR,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.51161080455124,-44.2367133636716,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas"
1037,"211130005001283",Urbana,"1","0",0.144365973794582,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,20,2308444,CENTRO DE SAUDE AMAR,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.51161080455124,-44.2367133636716,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas"
1038,"211130005001284",Urbana,"1","0",0.099304438867853,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,20,2308444,CENTRO DE SAUDE AMAR,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.51161080455124,-44.2367133636716,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas"
1039,"211130005001285",Urbana,"1","0",0.085265973627326,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,20,2308444,CENTRO DE SAUDE AMAR,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.51161080455124,-44.2367133636716,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas"
1080,"211130005001329",Urbana,"1","0",0.025813431856679,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,20,2308444,CENTRO DE SAUDE AMAR,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.51161080455124,-44.2367133636716,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas"
1081,"211130005001330",Urbana,"1","0",0.021203586366104,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,20,2308444,CENTRO DE SAUDE AMAR,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.51161080455124,-44.2367133636716,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas"
1082,"211130005001331",Urbana,"1","0",0.010536624220289,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,20,2308444,CENTRO DE SAUDE AMAR,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.51161080455124,-44.2367133636716,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas"
1097,"211130005001352",Urbana,"1","0",0.014032582538686,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,20,2308444,CENTRO DE SAUDE AMAR,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.51161080455124,-44.2367133636716,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas"
1099,"211130005001354",Urbana,"1","0",0.014319381597913,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,20,2308444,CENTRO DE SAUDE AMAR,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.51161080455124,-44.2367133636716,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas"
1100,"211130005001355",Urbana,"1","0",0.01261208099699,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,20,2308444,CENTRO DE SAUDE AMAR,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.51161080455124,-44.2367133636716,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas"
1101,"211130005001356",Urbana,"1","0",0.017839369219116,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,20,2308444,CENTRO DE SAUDE AMAR,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.51161080455124,-44.2367133636716,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas"
1102,"211130005001357",Urbana,"1","0",0.011118301152815,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,20,2308444,CENTRO DE SAUDE AMAR,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.51161080455124,-44.2367133636716,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas"
1103,"211130005001358",Urbana,"1","0",0.012584526300778,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,20,2308444,CENTRO DE SAUDE AMAR,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.51161080455124,-44.2367133636716,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas"
1243,"211130005001509",Urbana,"1","0",0.012069095758546,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,20,2308444,CENTRO DE SAUDE AMAR,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.51161080455124,-44.2367133636716,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas"
1244,"211130005001510",Urbana,"1","0",0.009693899958949,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,20,2308444,CENTRO DE SAUDE AMAR,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.51161080455124,-44.2367133636716,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas"
1245,"211130005001511",Urbana,"1","0",0.055256005442918,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,20,2308444,CENTRO DE SAUDE AMAR,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.51161080455124,-44.2367133636716,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas"
1259,"211130005001525",Urbana,"1","0",0.065610381385143,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,20,2308444,CENTRO DE SAUDE AMAR,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.51161080455124,-44.2367133636716,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas"
1260,"211130005001526",Urbana,"1","0",0.192648910327661,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,20,2308444,CENTRO DE SAUDE AMAR,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.51161080455124,-44.2367133636716,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas"
1261,"211130005001527",Urbana,"1","0",0.007284097284668,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,20,2308444,CENTRO DE SAUDE AMAR,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.51161080455124,-44.2367133636716,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas"
1262,"211130005001528",Urbana,"1","1",0.042100408046774,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,"21113000024",Vila Conceição II,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,20,2308444,CENTRO DE SAUDE AMAR,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.51161080455124,-44.2367133636716,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas"
1263,"211130005001529",Urbana,"1","1",0.036749263332768,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,"21113000024",Vila Conceição II,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,20,2308444,CENTRO DE SAUDE AMAR,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.51161080455124,-44.2367133636716,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas"
1270,"211130005001536",Urbana,"1","0",0.204673620884949,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,20,2308444,CENTRO DE SAUDE AMAR,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.51161080455124,-44.2367133636716,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas"
1271,"211130005001537",Urbana,"1","0",0.013607709089974,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,20,2308444,CENTRO DE SAUDE AMAR,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.51161080455124,-44.2367133636716,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas"
1272,"211130005001538",Urbana,"1","0",0.032269941576015,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,20,2308444,CENTRO DE SAUDE AMAR,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.51161080455124,-44.2367133636716,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas"
1274,"211130005001541",Urbana,"1","0",0.107530960994769,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,20,2308444,CENTRO DE SAUDE AMAR,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.51161080455124,-44.2367133636716,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas"
1275,"211130005001542",Urbana,"1","0",0.269753358233994,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,20,2308444,CENTRO DE SAUDE AMAR,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.51161080455124,-44.2367133636716,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas"
